country,year,population,gdp_for_year,gdp_per_capita
Albania,1987,2709600,"2,156,624,900",796
Albania,1988,2764300,"2,126,000,000",769
Albania,1989,2803100,"2,335,124,988",833
Albania,1992,2822500,"709,452,584",251
Albania,1993,2807300,"1,228,071,038",437
Albania,1994,2849300,"1,985,673,798",697
Albania,1995,2903400,"2,424,499,009",835
Albania,1996,2940200,"3,314,898,292",1127
Albania,1997,2977300,"2,359,903,108",793
Albania,1998,3012700,"2,707,123,772",899
Albania,1999,3029700,"3,414,760,915",1127
Albania,2000,2796300,"3,632,043,908",1299
Albania,2001,2799349,"4,060,758,804",1451
Albania,2002,2818839,"4,435,078,648",1573
Albania,2003,2843929,"5,746,945,913",2021
Albania,2004,2874991,"7,314,865,176",2544
Albania,2005,2783320,"8,158,548,717",2931
Albania,2006,2780176,"8,992,642,349",3235
Albania,2007,2770344,"10,701,011,897",3863
Albania,2008,2757059,"12,881,352,688",4672
Albania,2009,2745735,"12,044,212,904",4387
Albania,2010,2736025,"11,926,953,259",4359
Antigua and Barbuda,1985,62574,"240,923,926",3850
Antigua and Barbuda,1986,61270,"290,440,148",4740
Antigua and Barbuda,1987,60261,"337,174,852",5595
Antigua and Barbuda,1988,59564,"398,637,741",6693
Antigua and Barbuda,1989,59238,"438,794,778",7407
Antigua and Barbuda,1990,59334,"459,469,074",7744
Antigua and Barbuda,1991,60394,"481,706,333",7976
Antigua and Barbuda,1992,61741,"499,281,148",8087
Antigua and Barbuda,1993,63315,"535,172,778",8453
Antigua and Barbuda,1994,65044,"589,429,593",9062
Antigua and Barbuda,1995,66846,"577,280,741",8636
Antigua and Barbuda,1998,72225,"727,860,593",10078
Antigua and Barbuda,1999,73832,"766,198,926",10378
Antigua and Barbuda,2000,75326,"830,158,778",11021
Antigua and Barbuda,2001,76497,"800,740,259",10468
Antigua and Barbuda,2002,77588,"814,615,333",10499
Antigua and Barbuda,2003,78658,"855,643,111",10878
Antigua and Barbuda,2004,79722,"919,577,148",11535
Antigua and Barbuda,2005,80809,"1,022,191,296",12649
Antigua and Barbuda,2006,81973,"1,157,005,444",14114
Antigua and Barbuda,2007,83131,"1,311,401,333",15775
Antigua and Barbuda,2008,84273,"1,368,431,037",16238
Antigua and Barbuda,2009,85405,"1,224,253,000",14335
Antigua and Barbuda,2012,88703,"1,211,411,704",13657
Antigua and Barbuda,2013,89779,"1,192,925,407",13287
Antigua and Barbuda,2014,90837,"1,280,133,333",14093
Antigua and Barbuda,2015,91889,"1,364,863,037",14853
Argentina,1985,27090800,"88,416,668,900",3264
Argentina,1986,27244400,"110,934,442,763",4072
Argentina,1987,27599400,"111,106,191,358",4026
Argentina,1988,28308000,"126,206,817,196",4458
Argentina,1989,28702000,"76,636,898,036",2670
Argentina,1990,29091100,"141,352,368,715",4859
Argentina,1991,29623000,"189,719,984,268",6404
Argentina,1992,30045400,"228,788,617,202",7615
Argentina,1993,30477500,"236,741,715,015",7768
Argentina,1994,30911200,"257,440,000,000",8328
Argentina,1995,31345400,"258,031,750,000",8232
Argentina,1996,31780700,"272,149,750,000",8563
Argentina,1997,32333781,"292,859,000,000",9057
Argentina,1998,32757259,"298,948,250,000",9126
Argentina,1999,33174862,"283,523,000,000",8546
Argentina,2000,33585533,"284,203,750,000",8462
Argentina,2001,34010946,"268,696,750,000",7900
Argentina,2002,34407507,"97,724,004,252",2840
Argentina,2003,34785907,"127,586,973,492",3668
Argentina,2004,35162945,"164,657,930,453",4683
Argentina,2005,35550617,"198,737,095,012",5590
Argentina,2006,35918886,"232,557,260,817",6475
Argentina,2007,36315492,"287,530,508,431",7918
Argentina,2008,36733520,"361,558,037,110",9843
Argentina,2009,37158001,"332,976,484,578",8961
Argentina,2010,37578454,"423,627,422,092",11273
Argentina,2011,38015739,"530,163,281,575",13946
Argentina,2012,38441778,"545,982,375,701",14203
Argentina,2013,38859125,"552,025,140,252",14206
Argentina,2014,39276555,"526,319,673,732",13400
Argentina,2015,39699624,"594,749,285,413",14981
Armenia,1990,2983700,"2,256,838,858",756
Armenia,1991,3230800,"2,068,526,522",640
Armenia,1992,3308700,"1,272,577,456",385
Armenia,1993,3366600,"1,201,313,201",357
Armenia,1994,3402500,"1,315,158,670",387
Armenia,1995,3443200,"1,468,317,350",426
Armenia,1996,3486300,"1,596,968,913",458
Armenia,1997,3526700,"1,639,492,424",465
Armenia,1998,3558000,"1,893,726,437",532
Armenia,1999,3580700,"1,845,482,181",515
Armenia,2000,3606500,"1,911,563,665",530
Armenia,2001,3610516,"2,118,467,913",587
Armenia,2002,3014844,"2,376,335,048",788
Armenia,2003,3024366,"2,807,061,009",928
Armenia,2006,2764396,"6,384,451,606",2310
Armenia,2007,2735313,"9,206,301,700",3366
Armenia,2008,3045391,"11,662,040,714",3829
Armenia,2009,2689695,"8,647,936,748",3215
Armenia,2010,2676225,"9,260,284,938",3460
Armenia,2011,2670366,"10,142,111,334",3798
Armenia,2012,2814300,"10,619,320,049",3773
Armenia,2013,2810664,"11,121,465,767",3957
Armenia,2014,2803029,"11,609,512,940",4142
Armenia,2015,2795335,"10,553,337,673",3775
Armenia,2016,2400033,"10,546,135,160",3788
Aruba,1995,73581,"1,320,670,391",17949
Aruba,1999,81934,"1,722,798,883",21027
Aruba,2000,83888,"1,873,452,514",22333
Aruba,2001,86045,"1,920,262,570",22317
Aruba,2002,88284,"1,941,094,972",21987
Aruba,2003,90457,"2,021,301,676",22345
Aruba,2004,92335,"2,228,279,330",24133
Aruba,2005,93728,"2,331,005,587",24870
Aruba,2006,94508,"2,421,474,860",25622
Aruba,2007,94814,"2,623,726,257",27672
Aruba,2008,94814,"2,791,960,894",29447
Aruba,2009,94795,"2,498,932,961",26361
Aruba,2010,95006,"2,467,703,911",25974
Aruba,2011,95488,"2,584,463,687",27066
Australia,1985,14562500,"180,190,994,861",12374
Australia,1986,14809800,"181,977,476,217",12288
Australia,1987,15046500,"189,041,159,344",12564
Australia,1988,15312100,"235,699,941,793",15393
Australia,1989,15570600,"299,317,645,143",19223
Australia,1990,15807000,"310,838,014,621",19665
Australia,1991,16012100,"325,358,292,128",20320
Australia,1992,16203500,"324,878,105,053",20050
Australia,1993,16370000,"311,528,948,848",19030
Australia,1994,16549400,"322,201,314,424",19469
Australia,1995,16766300,"367,216,364,716",21902
Australia,1996,17015100,"400,302,731,411",23526
Australia,1997,17221300,"434,568,007,513",25234
Australia,1998,17421730,"398,899,138,574",22897
Australia,1999,17641702,"388,395,162,301",22016
Australia,2000,17874410,"415,034,227,218",23219
Australia,2001,18130883,"378,215,090,694",20860
Australia,2002,18370058,"394,486,709,920",21474
Australia,2003,18608029,"466,294,700,058",25059
Australia,2004,18854551,"611,904,253,806",32454
Australia,2006,19109246,"745,521,862,833",39014
Australia,2007,19734430,"851,962,785,585",43171
Australia,2008,20120312,"1,052,584,601,611",52315
Australia,2009,20529317,"926,448,240,318",45128
Australia,2010,20847547,"1,144,260,547,873",54887
Australia,2011,20881910,"1,394,280,784,778",66770
Australia,2012,21238909,"1,543,411,012,580",72669
Australia,2013,21600180,"1,573,696,522,007",72856
Australia,2014,21927587,"1,464,955,475,994",66809
Australia,2015,22240785,"1,349,034,029,453",60656
Austria,1985,7110115,"69,386,774,475",9759
Austria,1986,7119149,"99,036,165,210",13911
Austria,1987,7130006,"124,168,442,860",17415
Austria,1988,7144410,"133,339,397,080",18663
Austria,1989,7177666,"133,105,805,928",18544
Austria,1990,7231353,"166,463,386,663",23020
Austria,1991,7299728,"173,794,177,725",23808
Austria,1992,7375368,"195,078,126,346",26450
Austria,1993,7433569,"190,379,720,927",25611
Austria,1994,7462552,"203,535,242,742",27274
Austria,1995,7477030,"241,038,283,063",32237
Austria,1996,7493706,"237,250,948,791",31660
Austria,1997,7512589,"212,790,348,405",28325
Austria,1998,7533519,"218,259,904,402",28972
Austria,1999,7561609,"217,185,787,343",28722
Austria,2000,7592073,"196,799,778,883",25922
Austria,2001,7634560,"197,337,879,195",25848
Austria,2002,7683162,"213,377,771,504",27772
Austria,2003,7722033,"261,695,778,781",33889
Austria,2004,7773105,"300,904,221,505",38711
Austria,2005,7827461,"315,974,418,605",40367
Austria,2006,7869269,"335,998,557,270",42698
Austria,2007,7897272,"388,691,445,387",49218
Austria,2008,7925258,"430,294,287,388",54294
Austria,2009,7946894,"400,172,297,861",50356
Austria,2010,7968421,"391,892,746,545",49181
Austria,2011,7995146,"431,120,310,089",53923
Austria,2012,8031276,"409,425,234,155",50979
Austria,2013,8079615,"430,068,712,972",53229
Austria,2014,8141165,"441,885,415,806",54278
Austria,2015,8219386,"382,065,930,308",46484
Austria,2016,7484629,"390,799,991,147",46976
Azerbaijan,1990,6156800,"8,858,006,036",1439
Azerbaijan,1991,6290600,"8,792,365,811",1398
Azerbaijan,1992,6370400,"4,991,350,458",784
Azerbaijan,1993,6442600,"3,973,027,397",617
Azerbaijan,1994,6521200,"3,313,739,674",508
Azerbaijan,1995,6605900,"3,052,467,522",462
Azerbaijan,1996,6668100,"3,176,749,593",476
Azerbaijan,1997,6711200,"3,962,710,163",590
Azerbaijan,1998,7044400,"4,446,396,218",631
Azerbaijan,1999,7106400,"4,581,222,442",645
Azerbaijan,2000,7415250,"5,272,617,196",711
Azerbaijan,2001,7518000,"5,707,720,391",759
Azerbaijan,2002,7605700,"6,235,795,104",820
Azerbaijan,2003,7674400,"7,276,013,032",948
Azerbaijan,2004,7738250,"8,680,472,169",1122
Azerbaijan,2007,7921100,"33,050,343,783",4172
Bahamas,1985,203700,"2,320,699,900",11393
Bahamas,1987,220900,"2,713,999,900",12286
Bahamas,1993,243500,"3,092,000,000",12698
Bahamas,1994,249300,"3,259,000,000",13073
Bahamas,1995,254500,"3,429,000,000",13473
Bahamas,1996,252438,"3,609,000,000",14297
Bahamas,1997,255956,"6,332,360,000",24740
Bahamas,1998,260125,"6,833,220,000",26269
Bahamas,1999,264791,"7,683,870,000",29019
Bahamas,2000,269738,"8,076,470,000",29942
Bahamas,2001,276140,"8,317,830,000",30122
Bahamas,2002,282555,"8,881,160,000",31432
Bahamas,2003,288888,"8,870,090,000",30704
Bahamas,2004,295237,"9,055,290,000",30671
Bahamas,2005,301763,"9,836,200,000",32596
Bahamas,2006,308499,"10,167,250,000",32957
Bahamas,2007,314989,"10,618,340,000",33710
Bahamas,2008,321447,"10,526,000,000",32746
Bahamas,2009,327813,"9,981,960,000",30450
Bahamas,2010,333869,"10,095,760,000",30239
Bahamas,2011,338383,"10,070,450,000",29761
Bahamas,2012,343558,"10,720,500,000",31204
Bahamas,2013,348959,"10,627,600,000",30455
Bahrain,1985,365900,"3,651,861,702",9980
Bahrain,1987,363900,"3,392,021,011",9321
Bahrain,1988,389700,"3,702,393,617",9501
Bahrain,1997,529754,"6,349,202,394",11985
Bahrain,1998,546008,"6,183,776,596",11325
Bahrain,1999,565762,"6,621,010,372",11703
Bahrain,2000,590594,"9,062,906,915",15345
Bahrain,2001,624083,"8,976,207,713",14383
Bahrain,2002,661010,"9,632,155,053",14572
Bahrain,2003,702913,"11,074,822,074",15756
Bahrain,2004,751559,"13,150,166,755",17497
Bahrain,2005,819540,"15,968,726,862",19485
Bahrain,2006,888543,"18,505,053,191",20826
Bahrain,2007,964770,"21,730,000,000",22524
Bahrain,2008,1024110,"25,710,877,660",25106
Bahrain,2009,1092922,"22,938,218,085",20988
Bahrain,2010,1139160,"25,713,271,277",22572
Bahrain,2011,1103462,"28,776,595,745",26078
Bahrain,2012,1201778,"30,749,308,511",25587
Bahrain,2013,1214492,"32,539,547,872",26793
Bahrain,2014,1213966,"33,387,712,766",27503
Barbados,1985,231000,"1,417,575,550",6137
Barbados,1986,231600,"1,556,321,742",6720
Barbados,1987,233700,"1,713,771,321",7333
Barbados,1988,234800,"1,822,815,594",7763
Barbados,1989,236000,"2,015,731,029",8541
Barbados,1990,237000,"2,023,318,252",8537
Barbados,1991,237000,"2,007,109,829",8469
Barbados,1992,240000,"1,950,900,000",8129
Barbados,1993,239600,"2,046,189,032",8540
Barbados,1994,240300,"2,151,295,182",8953
Barbados,1995,241200,"2,261,969,870",9378
Barbados,2000,251133,"3,121,500,000",12430
Barbados,2001,252406,"3,116,650,000",12348
Barbados,2002,253353,"3,169,600,000",12511
Barbados,2003,254122,"3,274,850,000",12887
Barbados,2004,254925,"3,514,350,000",13786
Barbados,2005,255889,"3,897,300,000",15230
Barbados,2006,256883,"4,246,600,000",16531
Barbados,2007,258083,"4,523,750,000",17528
Barbados,2008,259414,"4,607,300,000",17760
Barbados,2009,260718,"4,434,050,000",17007
Barbados,2010,261927,"4,461,650,000",17034
Barbados,2011,263203,"4,660,900,000",17708
Barbados,2012,264270,"4,656,350,000",17620
Barbados,2013,265165,"4,612,500,000",17395
Belarus,1990,9408800,"21,650,000,000",2301
Belarus,1991,9476200,"18,000,000,000",1899
Belarus,1992,9570900,"17,037,037,037",1780
Belarus,1993,9641100,"16,280,991,736",1689
Belarus,1994,9653900,"14,932,024,169",1547
Belarus,1995,9673600,"13,972,676,841",1444
Belarus,1996,9684800,"14,756,846,154",1524
Belarus,1997,9692100,"14,128,408,566",1458
Belarus,1998,9694800,"15,222,012,660",1570
Belarus,1999,9563200,"12,138,486,532",1269
Belarus,2000,9543479,"12,736,856,828",1335
Belarus,2001,9513587,"12,354,820,144",1299
Belarus,2002,9469234,"14,594,249,023",1541
Belarus,2003,9420691,"17,827,791,321",1892
Belarus,2007,9244456,"45,277,399,814",4898
Belarus,2008,9205746,"60,763,483,146",6601
Belarus,2009,9169969,"49,209,523,810",5366
Belarus,2010,8981193,"57,222,490,769",6371
Belarus,2011,8947320,"61,757,788,945",6902
Belarus,2013,8910240,"75,527,984,234",8477
Belarus,2014,8906977,"78,813,839,984",8849
Belgium,1985,9269600,"86,730,038,793",9356
Belgium,1986,9287100,"120,661,220,336",12992
Belgium,1987,9291300,"150,194,077,688",16165
Belgium,1988,9319300,"163,167,853,538",17509
Belgium,1989,9349200,"165,100,094,595",17659
Belgium,1990,9369700,"206,430,841,502",22032
Belgium,1991,9396600,"211,637,816,539",22523
Belgium,1992,9428100,"236,038,384,442",25036
Belgium,1993,9462900,"225,924,679,921",23875
Belgium,1994,9497400,"246,194,938,751",25922
Belgium,1995,9527100,"289,567,323,481",30394
Belgium,1996,9557545,"281,358,175,896",29438
Belgium,1997,9576223,"254,813,599,459",26609
Belgium,1998,9620997,"260,601,911,536",27087
Belgium,1999,9648277,"260,202,429,150",26969
Belgium,2000,9674025,"237,904,919,845",24592
Belgium,2001,9710055,"237,841,968,680",24494
Belgium,2002,9758570,"258,860,436,665",26526
Belgium,2003,9804122,"319,002,821,670",32538
Belgium,2004,9848022,"370,885,026,074",37661
Belgium,2005,9901014,"387,365,750,529",39124
Belgium,2006,9962702,"409,813,197,842",41135
Belgium,2007,10030266,"471,821,105,940",47040
Belgium,2008,10100850,"518,625,897,173",51345
Belgium,2009,10173366,"484,552,792,442",47630
Belgium,2010,10211171,"483,548,031,197",47355
Belgium,2011,10355126,"527,008,453,887",50893
Belgium,2012,10442637,"497,884,216,569",47678
Belgium,2013,10526149,"520,925,468,953",49489
Belgium,2014,10578848,"530,770,977,634",50173
Belgium,2015,10624356,"455,039,563,133",42830
Belize,1986,146800,"227,850,000",1552
Belize,1987,144069,"276,550,000",1920
Belize,1989,153088,"363,150,000",2372
Belize,1990,158000,"413,050,000",2614
Belize,1991,162200,"444,720,750",2742
Belize,1993,170800,"559,858,250",3278
Belize,1994,170874,"580,863,700",3399
Belize,1995,180500,"620,140,400",3436
Belize,1996,180926,"641,383,800",3545
Belize,1997,187650,"654,314,350",3487
Belize,1998,195108,"688,992,450",3531
Belize,1999,202699,"732,732,350",3615
Belize,2000,210109,"832,072,450",3960
Belize,2001,217279,"871,860,600",4013
Belize,2002,224136,"932,551,850",4161
Belize,2003,230890,"990,374,050",4289
Belize,2004,237791,"1,057,845,500",4449
Belize,2005,245020,"1,114,222,550",4547
Belize,2006,252826,"1,217,467,600",4815
Belize,2007,260667,"1,290,573,400",4951
Belize,2008,268487,"1,368,625,150",5098
Belize,2009,276189,"1,336,957,250",4841
Belize,2010,283796,"1,397,113,450",4923
Belize,2011,291662,"1,487,005,600",5098
Belize,2012,298946,"1,573,670,250",5264
Belize,2013,305888,"1,612,573,850",5272
Belize,2014,312780,"1,703,951,050",5448
Belize,2015,319835,"1,778,567,600",5561
Bosnia and Herzegovina,2011,3673312,"18,644,723,861",5076
Bosnia and Herzegovina,2014,3654169,"18,558,343,508",5079
Brazil,1985,117478900,"222,942,790,435",1898
Brazil,1986,118776400,"268,137,224,730",2257
Brazil,1987,122822467,"294,084,112,393",2394
Brazil,1988,125701294,"330,397,381,998",2628
Brazil,1989,128570308,"425,595,310,000",3310
Brazil,1990,131387553,"461,951,782,000",3516
Brazil,1991,134281850,"602,860,000,000",4490
Brazil,1992,137007021,"400,599,250,000",2924
Brazil,1993,139615477,"437,798,577,640",3136
Brazil,1994,142188450,"558,111,997,497",3925
Brazil,1995,144783591,"769,305,386,183",5313
Brazil,1996,147353130,"850,426,432,992",5771
Brazil,1997,149932627,"883,199,625,325",5891
Brazil,1998,152524311,"863,723,411,633",5663
Brazil,1999,155122073,"599,388,579,986",3864
Brazil,2000,157715991,"655,420,645,477",4156
Brazil,2001,160178796,"559,372,276,082",3492
Brazil,2002,162761414,"507,962,487,700",3121
Brazil,2003,165396911,"558,319,920,832",3376
Brazil,2004,167993068,"669,316,654,017",3984
Brazil,2005,170483960,"891,630,175,813",5230
Brazil,2006,172974722,"1,107,640,297,890",6403
Brazil,2007,175293192,"1,397,084,345,950",7970
Brazil,2008,177471632,"1,695,824,571,927",9555
Brazil,2009,179569551,"1,667,019,780,934",9283
Brazil,2010,181629712,"2,208,871,646,203",12161
Brazil,2011,183656441,"2,616,201,578,192",14245
Brazil,2012,185591215,"2,465,188,674,415",13283
Brazil,2013,187458852,"2,472,806,919,902",13191
Brazil,2014,189285554,"2,455,993,625,159",12975
Brazil,2015,191087085,"1,802,214,373,741",9431
Bulgaria,1985,8392500,"17,155,421,053",2044
Bulgaria,1986,8391500,"20,249,294,118",2413
Bulgaria,1987,8375400,"28,101,000,000",3355
Bulgaria,1988,8389800,"22,555,941,176",2688
Bulgaria,1989,8403200,"21,988,444,444",2617
Bulgaria,1990,8418500,"20,632,090,909",2451
Bulgaria,1991,8431900,"10,943,548,387",1298
Bulgaria,1992,8041500,"10,350,515,464",1287
Bulgaria,1993,8001000,"10,829,710,145",1354
Bulgaria,1994,7995500,"9,697,416,974",1213
Bulgaria,1995,7983900,"13,063,422,619",1636
Bulgaria,1996,7963300,"10,109,612,142",1270
Bulgaria,1997,7933900,"11,195,612,105",1411
Bulgaria,1998,7899500,"14,630,992,956",1852
Bulgaria,1999,7866600,"13,495,075,366",1715
Bulgaria,2000,7829095,"13,153,016,531",1680
Bulgaria,2001,7591926,"14,075,616,789",1854
Bulgaria,2002,7544410,"16,276,456,428",2157
Bulgaria,2003,7493166,"20,982,685,981",2800
Bulgaria,2004,7447563,"25,957,970,922",3485
Bulgaria,2005,7404051,"29,636,617,750",4003
Bulgaria,2006,7358508,"34,130,122,491",4638
Bulgaria,2007,7312474,"44,411,476,557",6073
Bulgaria,2008,7267511,"54,409,138,498",7487
Bulgaria,2009,7219817,"51,884,481,410",7186
Bulgaria,2010,7162740,"50,610,058,210",7066
Bulgaria,2011,7056527,"57,418,414,504",8137
Bulgaria,2012,6959652,"53,903,022,339",7745
Bulgaria,2013,6920644,"55,758,754,072",8057
Bulgaria,2014,6883874,"56,731,990,232",8241
Cabo Verde,2011,452179,"1,864,824,081",4124
Canada,1985,23499900,"364,756,499,451",15522
Canada,1986,23499100,"377,437,927,312",16062
Canada,1987,23798100,"431,316,742,081",18124
Canada,1988,24080600,"507,354,351,182",21069
Canada,1989,24368400,"565,055,743,243",23188
Canada,1990,24704400,"593,929,550,908",24041
Canada,1991,25390400,"610,328,183,643",24038
Canada,1992,26454400,"592,387,689,253",22393
Canada,1993,26944700,"577,170,761,956",21421
Canada,1994,27246000,"578,139,279,438",21219
Canada,1995,27618500,"604,031,623,433",21871
Canada,1996,27706600,"628,546,387,972",22686
Canada,1997,28085100,"652,825,364,726",23245
Canada,1998,28372536,"631,813,279,407",22268
Canada,1999,28681643,"676,082,654,641",23572
Canada,2000,29008565,"742,293,448,253",25589
Canada,2001,29262055,"736,379,777,893",25165
Canada,2002,29642114,"757,950,678,647",25570
Canada,2003,29958833,"892,380,986,368",29787
Canada,2004,30283966,"1,023,196,003,075",33787
Canada,2005,30597090,"1,169,357,979,865",38218
Canada,2006,30902962,"1,315,415,197,461",42566
Canada,2007,31242631,"1,464,977,190,206",46890
Canada,2008,31588641,"1,549,131,208,997",49041
Canada,2009,31937357,"1,371,153,004,986",42933
Canada,2010,32286140,"1,613,464,422,811",49974
Canada,2011,32615418,"1,788,647,906,048",54841
Canada,2012,32961196,"1,824,288,757,448",55347
Canada,2013,33314836,"1,842,628,005,830",55310
Chile,1985,10675400,"17,702,885,394",1658
Chile,1986,10931700,"18,891,048,819",1728
Chile,1987,11209000,"22,255,407,685",1985
Chile,1988,11306000,"26,040,229,793",2303
Chile,1989,11501000,"29,885,685,143",2599
Chile,1990,11709000,"33,113,887,818",2828
Chile,1991,11871000,"37,834,793,730",3187
Chile,1992,12125000,"45,964,327,559",3791
Chile,1993,12306400,"49,297,773,130",4006
Chile,1994,12526600,"57,008,425,296",4551
Chile,1995,12897643,"73,447,063,319",5695
Chile,1996,13125089,"78,039,572,222",5946
Chile,1997,13339550,"84,952,360,922",6368
Chile,1998,13543940,"81,577,430,181",6023
Chile,1999,13743882,"75,173,794,497",5470
Chile,2000,13943575,"77,860,932,152",5584
Chile,2001,14139590,"70,979,923,960",5020
Chile,2002,14332840,"69,736,811,435",4866
Chile,2003,14523758,"75,643,459,840",5208
Chile,2004,14710993,"99,210,392,858",6744
Chile,2005,14893574,"122,964,812,046",8256
Chile,2006,15071596,"154,788,024,806",10270
Chile,2007,15245435,"173,605,968,179",11387
Chile,2008,15415661,"179,638,496,279",11653
Chile,2009,15584149,"172,389,498,445",11062
Chile,2010,15751851,"218,537,551,220",13874
Chile,2011,15910783,"252,251,992,029",15854
Chile,2012,16075247,"267,122,320,057",16617
Chile,2013,16242244,"278,384,332,694",17140
Chile,2014,16406867,"260,584,090,571",15883
Chile,2015,16565725,"243,999,477,738",14729
Colombia,1985,25052400,"34,894,411,352",1393
Colombia,1986,25585600,"34,942,489,684",1366
Colombia,1987,28009432,"36,373,307,085",1299
Colombia,1988,28649501,"39,212,550,050",1369
Colombia,1989,29289829,"39,540,080,200",1350
Colombia,1990,29930973,"40,274,204,595",1346
Colombia,1991,30584178,"41,239,551,378",1348
Colombia,1992,29615400,"49,279,585,355",1664
Colombia,1993,30242200,"55,802,538,219",1845
Colombia,1994,30874600,"81,703,500,846",2646
Colombia,1995,33090899,"92,507,279,383",2796
Colombia,1996,33703636,"97,160,109,278",2883
Colombia,1997,34338825,"106,659,508,271",3106
Colombia,1998,34987039,"98,443,739,941",2814
Colombia,1999,35629408,"86,186,158,685",2419
Colombia,2000,36252342,"99,886,577,331",2755
Colombia,2001,36884428,"98,203,546,156",2662
Colombia,2002,37478276,"97,933,391,976",2613
Colombia,2003,38044513,"94,684,584,163",2489
Colombia,2004,38604716,"117,074,863,822",3033
Colombia,2005,39172790,"146,566,264,837",3742
Colombia,2006,39708676,"162,590,146,096",4095
Colombia,2007,40275206,"207,416,494,642",5150
Colombia,2008,40859129,"243,982,437,871",5971
Colombia,2009,41436173,"233,821,670,544",5643
Colombia,2010,41989103,"287,018,184,638",6836
Colombia,2011,42538305,"335,415,156,702",7885
Colombia,2012,43055864,"369,659,700,376",8586
Colombia,2013,43546298,"380,191,881,860",8731
Colombia,2014,44021800,"378,195,716,714",8591
Colombia,2015,44490427,"291,519,591,533",6552
Costa Rica,1985,2236200,"4,796,628,461",2145
Costa Rica,1986,2292900,"5,477,895,475",2389
Costa Rica,1987,2400700,"5,841,132,962",2433
Costa Rica,1988,2465200,"6,063,759,371",2460
Costa Rica,1989,2556000,"6,866,402,028",2686
Costa Rica,1990,2627800,"7,403,457,319",2817
Costa Rica,1991,2704000,"7,168,999,428",2651
Costa Rica,1992,2778400,"8,528,593,084",3070
Costa Rica,1993,2853700,"9,537,297,507",3342
Costa Rica,1994,2929100,"10,432,619,390",3562
Costa Rica,1995,3135200,"11,513,472,694",3672
Costa Rica,1996,3192446,"11,618,286,553",3639
Costa Rica,1997,3279559,"12,552,071,367",3827
Costa Rica,1998,3365726,"13,617,405,420",4046
Costa Rica,1999,3449923,"14,195,623,425",4115
Costa Rica,2000,3531421,"14,949,514,585",4233
Costa Rica,2001,3606850,"15,913,363,335",4412
Costa Rica,2002,3680372,"16,504,795,453",4485
Costa Rica,2003,3751871,"17,195,867,540",4583
Costa Rica,2004,3820857,"18,529,767,934",4850
Costa Rica,2005,3887096,"19,952,156,475",5133
Costa Rica,2006,3953916,"22,600,431,878",5716
Costa Rica,2007,4015241,"26,743,874,206",6661
Costa Rica,2008,4072561,"30,612,932,876",7517
Costa Rica,2009,4128459,"30,562,361,123",7403
Costa Rica,2010,4184663,"37,268,635,287",8906
Costa Rica,2011,4235514,"42,262,697,840",9978
Costa Rica,2012,4290210,"46,473,128,286",10832
Costa Rica,2013,4347229,"49,745,088,112",11443
Costa Rica,2014,4403674,"50,577,769,838",11485
Croatia,1995,4497400,"22,387,561,845",4978
Croatia,1996,4220800,"23,678,012,697",5610
Croatia,1997,4295100,"23,822,087,053",5546
Croatia,1998,4227900,"25,432,144,406",6015
Croatia,1999,4283800,"23,386,945,597",5459
Croatia,2000,4118000,"21,774,273,832",5288
Croatia,2001,4180633,"23,289,671,102",5571
Croatia,2002,4217300,"26,878,499,206",6373
Croatia,2003,4225600,"34,658,113,497",8202
Croatia,2004,4229600,"41,574,530,816",9829
Croatia,2005,4235875,"45,416,358,502",10722
Croatia,2006,4234946,"50,453,577,898",11914
Croatia,2007,4230855,"60,093,222,709",14204
Croatia,2008,4225583,"70,481,451,449",16680
Croatia,2009,4216050,"62,703,143,057",14872
Croatia,2010,4203963,"59,829,574,391",14232
Croatia,2011,4189029,"62,375,044,443",14890
Croatia,2012,4054296,"56,565,475,275",13952
Croatia,2013,4044457,"58,085,856,019",14362
Croatia,2014,4030452,"57,629,518,806",14299
Croatia,2015,4001669,"49,425,513,611",12351
Croatia,2016,3567043,"51,338,524,831",12905
Cuba,1992,9915600,"22,085,858,243",2227
Cuba,1993,10004200,"22,367,254,865",2236
Cuba,1994,10089300,"28,448,326,757",2820
Cuba,1995,10168400,"30,429,803,651",2993
Cuba,1996,10241600,"25,017,300,000",2443
Cuba,1997,10260492,"25,366,200,000",2472
Cuba,1998,10307978,"25,736,331,247",2497
Cuba,1999,10350039,"28,364,615,242",2741
Cuba,2000,10397209,"30,565,400,000",2940
Cuba,2001,10433428,"31,682,400,000",3037
Cuba,2002,10479415,"33,590,500,000",3205
Cuba,2003,10531074,"35,901,200,000",3409
Cuba,2004,10578701,"38,203,000,000",3611
Cuba,2005,10616406,"42,643,836,075",4017
Cuba,2006,10653638,"52,742,800,000",4951
Cuba,2007,10678023,"58,603,900,000",5488
Cuba,2008,10693814,"60,806,300,000",5686
Cuba,2009,10708230,"62,080,000,000",5797
Cuba,2010,10725848,"64,328,000,000",5997
Cuba,2011,10748034,"68,990,000,000",6419
Cuba,2012,10770535,"73,141,000,000",6791
Cuba,2013,10792690,"77,148,000,000",7148
Cuba,2014,10813411,"80,656,100,000",7459
Cuba,2015,10832068,"87,132,800,000",8044
Cyprus,1999,856733,"10,614,455,232",12389
Cyprus,2000,875229,"10,183,317,625",11635
Cyprus,2004,690616,"17,422,375,000",25227
